tsne_1,tsne_2,solubility,molecule_id
33.069763,-82.01011,-2.4809,CC(C)CCO[N+]([O-])=O
59.562843,-24.575178,0.1446,[Sr++].CC([O-])=O.CC([O-])=O
52.46304,-8.537389,1.0263,N#CCCCC#N
-60.24314,-42.913666,-8.4007,CCCCCCCCCCCCCCCC
19.063255,52.86884,-2.7592,Nc1ccc(cc1)[S](=O)(=O)Nc2ccc(cc2)[S](N)(=O)=O
68.70702,-10.534001,0.9825,COC(=O)C(C)O
26.489758,-52.45702,0.1844,C=C1CCOC1=O
-27.332766,-51.73487,-4.3465,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
-37.704353,55.001534,-3.4264,CCOC(=O)C(C1=C(O)Oc2ccccc2C1=O)C3=C(O)Oc4ccccc4C3=O
-7.6525617,38.78857,-3.2883,CC(C)c1ccc(C)c(C(O)=O)c1O
32.049274,24.045874,-0.9895,CN1C(=O)C=C(N)N(CC(C)=C)C1=O
34.21391,34.218,-0.4018,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3cncnc23
2.5659456,83.700645,-2.9758,Oc1ccc2ccccc2c1[N+]([O-])=O
-27.822613,44.75293,-3.2761,Cc1c(Cl)cc(Cl)c(O)c1Cl
51.13176,-39.30452,0.4167,CN1C2CCCC1CC(=O)C2
43.334267,25.667864,-0.1372,NNC(=O)c1cccnc1
-0.34418964,80.691414,-3.1592,CCCOc1ccc(cc1N)[N+]([O-])=O
61.492718,23.821598,-0.2919,COC(=O)C(=O)OC
43.094704,20.283554,-1.3247,C[C@](N)(Cc1ccc(O)c(O)c1)C(O)=O
-5.578762,30.674171,-2.2815,OC(=O)\C=C/C(=O)Nc1ccccc1
-1.2876025,78.67673,-3.3572,[O-][N+](=O)c1oc(cc1)\C=N\N2CCNC2=O
42.763752,20.101316,-2.6049,N[C@H](Cc1ccc(O)cc1)C(O)=O
42.79553,19.881254,-2.6561,NC(Cc1ccc(O)cc1)C(O)=O
20.199871,-45.518616,-1.2722,[Zn++].CCCCC([O-])=O.CCCCC([O-])=O
69.43763,-36.205906,1.1303,OCC1CO1
45.540127,29.845362,0.6749,O=C1NC=CC=N1
60.32247,-36.34516,-0.3857,CCCOC
43.413475,-13.490041,-1.335,CCCC(=O)OCC(O)CO
59.765675,-25.572075,0.2179,[Zn++].CC([O-])=O.CC([O-])=O
18.026728,-77.240105,-0.0206,C=CCOCC=C
56.21054,-22.277811,-0.4755,[Zn++].[O-]C=O.[O-]C=O
6.380161,-71.62594,-3.1404,BrC(Br)(Br)Br
72.84457,-14.742146,-0.5145,C[S](F)(=O)=O
54.63895,-36.385147,0.1602,CC(C)(O)CCl
40.038635,-83.86739,-1.7705,[O-][N+](=O)C(Br)([N+]([O-])=O)[N+]([O-])=O
-17.140612,8.008318,-2.7894,CN1CC[C@]23[C@H]4Oc5c(OC(C)=O)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4OC(C)=O)c35
4.3776717,-77.68178,-4.2286,CCC(C)(C)CC
-23.77598,-28.038868,-5.2838,CCO[P](=S)(OCC)SCS[P](=S)(OCC)OCC
10.668336,-80.39181,-2.732,CC(C)C=C
11.608694,-80.89298,-2.7307,CCC(C)=C
14.237642,-78.626205,-1.8108,CC(=C)CCl
15.912285,-76.02619,-1.6138,C\C(Cl)=C\Cl
58.784172,-33.97153,-0.2122,CC(O)C(C)Cl
32.92112,-59.99836,1.065,C1O[C@@H]1[C@H]2CO2
0.060327582,-77.970215,-4.6776,CCC(C)C(C)(C)C
2.4874272,-78.88381,-4.2808,CCC(C)C(C)C
43.96127,-42.48496,-0.7216,CCC(C)C(C)O
39.756245,-45.086765,-0.6805,CCC(C)C(C)=O
41.745667,-44.798584,-0.7062,CCC(O)C(C)C
39.106655,-47.123978,-0.8106,CCC(=O)C(C)C
80.572235,-7.575365,-0.8229,NCC(O)C(O)=O
32.582836,1.0231098,-1.103,CC(C)C(Br)C(O)=O
1.484734,-78.253586,-4.6961,CC(C)C(C)C(C)C
38.895596,-47.404587,-1.3018,CC(C)C(=O)C(C)C
72.83695,0.10384423,-0.3535,CC(N)C(O)C(O)=O
-18.68226,57.31685,-4.1254,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)Cc4c(O)c5OCOc5cc24
10.500524,25.037136,-1.8903,COc1ccc2COC(=O)c2c1OC
55.113472,29.67526,-2.4944,OC(=O)c1[nH]cnc1C(O)=O
68.27007,-0.5236312,0.1076,OC1C(O)C(O)C(O[P](O)(O)=O)C(O)C1O
4.800711,11.486733,-2.3,COCOC(=O)c1ccccc1O
66.573524,-9.952628,-0.5395,OC(=O)C1CCNCC1C(O)=O
-55.250698,39.338207,-4.222,Nc1cccc2nc3ccccc3cc12
-30.803865,-8.193851,-1.933,OC(C(O)c1ccccc1)c2ccccc2
-28.465963,-9.98112,-2.3478,CCc1cccc(CC)c1N
-86.35191,1.5688452,-4.4001,Brc1ccc2ccccc2c1
-4.2080803,11.293594,-2.3925,Oc1cnc2ccccc2c1
38.669125,18.522266,-2.5038,[O-]c1ccc2ccc[nH+]c2c1
1.7407274,60.871616,-4.4112,CCN(CC)c1nc(Cl)nc(n1)N(CC)CC
35.824947,-29.453527,0.7953,C1N[C@@H](CC=C1)c2cccnc2
-2.6622477,8.553021,-0.5916,c1ccc(nc1)c2cccnc2
36.309525,43.040356,-2.5243,S=C1Nc2cncnc2N1
91.719315,4.617282,0.1773,[K+].[K+].[O-]C(=O)C([O-])=O
-55.58682,-10.190043,-4.8179,CC(C)=CC1C(C(=O)OC2CC(=O)C(=C2C)CC=C)C1(C)C
67.86968,5.000042,-0.7845,C[C@H](NC(N)=O)C(O)=O
-0.5538161,-11.684718,-1.8614,CC(C)(C)c1cccc(O)c1
-13.650575,87.54514,-1.3054,[O-][N+](=O)c1cccc(Br)c1
65.532936,6.1267495,0.3612,OC(=O)C\C(=C/C(O)=O)C(O)=O
63.88447,-6.625919,0.2872,OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO
46.393116,-16.52207,0.4656,OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O
0.15586495,90.71422,-1.663,Oc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O
21.815752,50.203815,-2.1339,OC(=O)c1ccc(C(O)=O)c(Br)c1
65.81235,-14.878523,0.9621,OCc1ccncc1
30.913872,3.3240404,-1.3605,NC(=O)OC(CCl)CCl
13.894569,-6.602891,-0.388,Cc1cccc(CO)c1
-9.968646,36.845192,-2.3617,OC(=O)COc1cc(Cl)cc(Cl)c1
10.686509,18.241488,-2.1954,OC(=O)COc1cccc(Cl)c1
-79.870834,-7.773056,-5.7905,c1ccc(cc1)\C=C\c2ccccc2
37.490723,15.645211,-0.3861,OCc1ccc(CO)cc1
0.34530574,-78.26457,-4.3063,CCCC(C)CC
38.53138,-47.70267,-0.8334,CCCC(=O)CC
-2.543044,-76.386055,-5.1591,CCCCC(C)CC
-9.11864,-77.73046,-4.4657,CC1CCC(C)CC1
-2.340533,-49.51714,-1.9385,CCCCOC(=O)CC
2.0274646,-81.6451,-2.7813,I\C=C/I
96.88125,-7.0329547,0.9288,[K+].[O-]C=O
1.7936096,-77.46799,-4.3575,CCCC(C)(C)C
43.721493,-43.06908,-0.4988,CCCC(C)(C)O
92.77137,-4.2100396,0.5021,[Cl-].CC(C[N+](C)(C)C)OC(N)=O
-1.7458586,-76.727036,-5.7568,CCCCC(C)(C)C
74.19775,4.086318,-0.7814,NC(N)=NC(N)=O.NC(N)=NC(N)=O.O[S](O)(=O)=O
22.184267,-57.58669,-1.8738,CC1CCCC(=O)C1
-8.39167,-78.425896,-3.2671,CC1=CCCCC1
-0.7195599,-77.94897,-4.5961,CCCCC(C)C
40.645767,-42.12743,-0.5534,CC(=O)OCC=C
12.722075,-78.52352,-1.9569,C/C=C/CCl
-1.0440022,-77.69912,-3.816,CCCC\C=C\C
17.700668,-47.185493,-1.1307,CCCCOC=O
54.740173,-46.85022,-0.8202,FCCl
15.167303,-80.68156,-0.6502,C[Se]C
46.53276,-1.7654407,-1.2668,NC(=O)C(Br)(Br)Br
46.733566,-1.3335129,-1.0966,NC(=O)C(Cl)(Cl)Cl
37.91807,-80.84251,-1.7603,CC(Cl)(Cl)[N+]([O-])=O
15.399108,-52.71439,-0.8504,CCC(C)(O)C(C)C
36.096397,-81.20618,-1.4996,CCC(Cl)(Cl)[N+]([O-])=O
54.44958,-22.109451,0.8264,CCC(CO)(CO)[N+]([O-])=O
62.775284,-23.524353,-0.3279,CC(C)(CO)C=O
29.894026,-46.80945,-0.1822,CC(O)(CCl)CCl
30.629347,-14.010823,-1.5686,CC(=O)OCC(COC(C)=O)(COC(C)=O)COC(C)=O
12.621528,-52.680347,-1.5867,CCCC(C)(O)CCC
30.572893,-56.88952,-0.5504,CC1(CCl)CO1
8.2570095,-71.79457,-2.5546,ClC(Br)CBr
63.386295,-36.649628,-0.057,COC(C)C
53.21658,-2.8889763,-1.0574,NC(=O)C(Br)Br
9.662611,-71.841965,-1.8898,CC(Cl)C(Cl)Cl
55.509697,-6.186447,0.9645,CC(Cl)C(O)=O
38.250103,-81.90545,-1.4374,CC(Cl)[N+]([O-])=O
-45.189407,17.2116,-3.9417,Cc1ccc(cc1)[S](=O)(=O)Oc2ccccc2C
-19.66977,-34.165817,-1.6464,CCOC(OCC)C(Cl)(Cl)Cl
35.046154,-81.44341,-1.1887,CCC(Cl)[N+]([O-])=O
14.835228,-52.679333,-1.2201,CC(C)C(O)C(C)C
49.69973,1.1624048,0.7315,CCC(C(O)=O)C(O)=O
-11.707044,82.404594,-5.3403,[O-][N+](=O)c1ccc2CCc3cccc1c23
54.76206,36.83226,-0.4188,OC(=O)c1c(Br)c(O)c(O)c(O)c1Br
-1.7855029,91.7041,-2.0434,Cc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O
40.771828,29.778318,0.623,CC(O)Cn1cnc2N(C)C(=O)N(C)C(=O)c12
12.181245,69.41694,-1.0214,OC(=O)c1cccc(c1C(O)=O)[N+]([O-])=O
-30.975342,-20.899038,-2.3837,Oc1ccc(cc1)C(c2ccc(O)cc2)=C3C=CC(=O)C=C3
-40.115555,12.882833,-3.4053,CCOC(=O)c1ccccc1C(=O)c2ccccc2
-39.86404,54.702847,-5.3093,Oc1ccc2C(=O)c3ccccc3C(=O)c2c1
-39.784958,12.917809,-3.4776,COC(=O)c1ccccc1C(=O)c2ccccc2
-2.2327003,88.97741,-3.2057,[O-][N+](=O)c1cc2C(=O)NC(=O)Nc2c(c1)[N+]([O-])=O
-4.166615,9.802898,-1.0466,CN1C(=O)C=Cc2ccccc12
-7.0925956,11.486814,-1.2019,CC1=CC(=O)c2ccccc2N1
-68.16482,24.471525,-5.0402,Brc1cccc(Br)c1Br
65.45299,4.5667257,0.1999,O[C@H]([C@H](O)[C@H](O)C(O)=O)[C@H](O)C(O)=O
36.54273,-1.8102505,0.5117,CCOC(=O)C(=O)C(=O)OCC
51.879917,-22.811186,-0.3436,CCC(CO)[N+]([O-])=O
1.5614213,82.32984,-4.0876,Oc1c(Cl)cc(Cl)cc1[N+]([O-])=O
25.157797,43.3169,-2.4423,OC(=O)c1cccc(C=O)c1O
-1.306813,88.60862,-1.0665,OC(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O
-68.53575,26.699596,-5.8541,Cc1cccc2cc3ccccc3cc12
-0.90933,79.59962,-2.6511,[O-][N+](=O)c1ccc2COC(=O)c2c1
37.47259,15.510533,0.0569,OCc1ccccc1CO
32.190014,12.29941,-1.5508,OCc1ccccc1C(O)=O
-13.599753,88.67082,-2.7993,CCc1ccccc1[N+]([O-])=O
8.84185,81.76836,-1.4861,OCc1ccccc1[N+]([O-])=O
-49.667946,37.025524,-5.1722,Nc1ccc2cc3ccccc3cc2c1
29.435015,24.406254,-0.4313,CCOC(=O)c1cccnc1
-87.96705,-0.89507157,-3.54,Clc1ccccc1I
48.194504,-6.2138705,-0.5528,CCOC(=O)N(C)N=O
-66.36393,23.945957,-4.808,Brc1ccc(Br)c(Br)c1
51.845448,-1.3627478,-1.0453,CCCCC(N)C(O)=O
3.6531682,-78.07848,-2.6307,CCC(Cl)CC
54.043842,-35.235325,0.0193,CCC(O)C=C
50.046017,-30.3844,1.07,O=C1CCCN1
49.21357,1.1690984,0.6803,CCCC(C(O)=O)C(O)=O
0.061402645,90.25131,-3.4086,Oc1cc(O)c(cc1[N+]([O-])=O)[N+]([O-])=O
25.031597,43.33954,-2.6354,OC(=O)c1cc(C=O)ccc1O
45.08384,5.4562254,0.5921,CCCCCC(C(O)=O)C(O)=O
14.78194,-52.60175,-1.3093,CCCC(O)C(C)C
57.85011,29.115368,0.2983,CN(C)c1cccc(c1)[S](O)(=O)=O
25.767876,9.042815,-1.7188,[O-]C(=O)c1oc(Cl)cc1
23.375967,-9.8381815,-1.1985,OC[C@H]1O[C@@H](Oc2ccccc2C=O)[C@H](O)[C@@H](O)[C@@H]1O
-5.4297643,23.163893,-3.0653,Cc1ccc(cc1C)C([O-])=O
8.896939,81.797714,-2.4142,OCc1cccc(c1)[N+]([O-])=O
18.90897,41.6563,-2.0885,OC(=O)c1ccc(cc1)C#N
8.870016,81.80136,-1.8841,OCc1ccc(cc1)[N+]([O-])=O
14.51697,33.336056,-3.3979,CN(C)c1ccc(cc1)C(O)=O
36.76054,16.297455,-0.2678,OCc1cccc(O)c1
-3.3607907,-5.312594,-2.7275,O=C(CC#N)Nc1ccccc1
33.983627,14.476271,0.8177,OC(=O)Cc1cccc(O)c1
-47.006912,-23.709358,-4.0326,CCCCCN(CCCCC)CCCCC
-29.073,-3.339125,-4.7213,Cc1ccc(cc1)N=C=S
-87.69903,-14.409553,-3.1232,Cc1ccc(C=C)cc1
36.850937,16.170588,-1.2678,OCc1ccc(O)cc1
23.472383,23.95801,-2.8265,O=Cc1ccc(C=O)cc1
28.809372,-42.423897,-0.8331,CCCC(=O)OC
39.904568,-15.926639,-0.2046,CC(COC(C)=O)OC(C)=O
-28.56232,-30.535625,-3.1972,CCOCCOC(=O)CCCCCCCCC(=O)OCCOCC
-28.655249,-30.638235,-2.99,CCOC(=O)CCCCCCCC(=O)OCC
19.868822,-45.098907,-1.3606,CCCCC(=O)OC
-87.974525,-3.8492692,-5.3723,Ic1ccc(I)cc1
10.592361,-43.429554,-2.6608,CCCCCCC(O)CC
1.8659744,-81.54521,-3.2196,ICCI
39.53603,-38.27574,-1.1308,CC(C)(C)CCO
38.12366,-44.38167,-0.9307,CC(C)CC(C)(C)O
46.42507,-7.2509494,-1.0142,CCC(C)(C)NC(N)=O
37.601326,-44.231926,-1.0784,CCCCC(C)(C)O
13.307064,-47.528217,-1.7168,CCCCCC(C)(C)O
43.5436,-44.382065,-0.9007,COCC(C)C
74.44095,-12.16169,1.0454,COCC(O)=O
55.051685,-19.991327,1.0406,OCC[N+]([O-])=O
61.254616,-37.578518,-0.5607,CCOC(C)C
52.324463,-35.009945,-0.6301,CC(C)OC=O
-88.0433,-3.097182,-3.55,Clc1cccc(I)c1
45.741356,24.253166,-1.2498,OC1=CC(=O)C=CN1
37.47516,15.737086,-0.2328,OCc1cccc(CO)c1
23.247776,16.542408,-1.2557,CC1=CC(=O)NC(=O)N1
59.54227,-2.7260423,1.0218,O=C1C=CNC=C1
-0.30019298,-51.45206,-1.3662,CC(C)CCOCC(O)COCCC(C)C
32.334846,-10.184498,-0.3602,CCOC(=O)CCCCC(O)=O
39.19545,-38.00943,-1.1286,CC(C)CCCO
44.1772,-2.7372587,-0.2019,CC\C=C/C(O)=O
52.872204,-46.335587,-1.3373,CCCOC(C)C
34.685062,-81.577,-1.5044,CCCO[N+]([O-])=O
64.79049,-26.156296,0.0093,OCCCBr
64.10336,-27.276163,0.4223,OCCCCl
61.0511,-36.504967,-0.0725,COCCCl
39.362003,-39.53975,-1.375,CC(C)CCC(C)O
40.796185,-39.07727,-1.2101,CC(C)CCOCC(O)CO
34.26518,-6.0711093,-1.4629,COC(=O)CCCCC(=O)OC
43.419357,-44.43793,-0.9907,CCCCOC
53.904766,-45.504787,-0.6806,CCCOCC
11.311548,-45.210526,-1.8841,CCCCCOC(C)=O
39.82341,-15.888762,-0.2046,CC(=O)OCCCOC(C)=O
1.6334261,-54.5233,-3.0099,CCCCCC#C
-5.3182635,-55.62217,-3.662,CCCCCCC#C
-58.54031,-43.304512,-7.5936,CCCCCCCCCCCCC
-59.758076,-42.963726,-9.4464,CCCCCCCCCCCCCCC
-42.460526,-46.454388,-6.3476,CCCCCCCCCCCCCCCO
-63.953445,-43.175434,-8.3339,CCCCCCCCCCCCCCCCCCCCCCCCCC
-64.48567,-43.222446,-8.4746,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
5.4641643,-71.352394,-2.1955,ClCC(Cl)(Cl)Cl
52.04624,-2.320152,0.9861,OC(=O)C(Br)Br
1.9473023,34.87135,-1.0762,Cc1cc(N[S](=O)(=O)c2ccc(N)cc2)sn1
79.09819,-15.67082,0.9349,CN(C)C(=O)N(C)C
34.77102,67.50718,-1.9264,OC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(O)=O
-47.91509,54.813477,-4.8127,CC1=C(C=C)/C(NC1=O)=C/c2[nH]c(Cc3[nH]c(\C=C\4NC(=O)C(=C4C)C=C)c(C)c3CCC(O)=O)c(CCC(O)=O)c2C
-23.036564,45.706757,-1.0277,Oc1ccc2N=C3C=CC(=O)C=C3Oc2c1
22.109898,15.872239,-2.4461,CC1=CNC(=S)NC1=O
-1.382913,-39.396675,-1.2558,OC(=O)C1=CCCCC1
24.635914,22.197477,-1.5462,Oc1ccc(cc1)N=O
26.9846,-45.906754,-1.2906,CCC(=O)OC(C)C
52.204365,-44.855125,-0.9302,CCOC(C)(C)C
18.72058,-67.196365,-1.3679,CC1NC(C)SC(C)S1
54.472286,-8.408579,-0.3137,CC(=O)NC(=O)NC(C)=O
-35.836506,-46.456573,-3.8126,CCCCCCCCCCCCC(O)=O
-25.08415,-28.33856,-3.0905,CCSCCS[P](=S)(OC)OC
72.7734,-12.546157,1.1132,NC(=O)CF
-27.461964,-52.3787,-5.1546,C[C@H](CCC(=O)NCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
-11.661713,-3.2808986,-2.4502,CC(=O)OOC(=O)c1ccccc1
-0.62793946,-11.809931,-2.0276,CCCc1ccc(O)cc1
43.6918,40.715862,-3.2291,NC1=NC(=O)N=C(N)N1
65.78134,-38.998478,1.1303,C1COCO1
69.734215,-6.479522,0.9313,NCCCCC(O)=O
72.90227,-1.3149258,0.924,N[C@@H](CCO)C(O)=O
0.89030534,59.01871,-1.7898,CCNc1nc(NCC)nc(OC)n1
72.674934,-13.283824,0.7467,CN(C)[P](=O)(N(C)C)N(C)C
35.19152,2.2689483,-1.109,CCS[S](=O)(=O)CC
-5.2698812,-77.91429,-3.5188,CCCC[Sn](Cl)(Cl)CCCC
4.21358,-70.81584,-2.5644,ClC(Br)C(Cl)Br
53.122173,-2.5391705,-0.2558,NC(=O)C(Cl)Cl
69.39219,4.2243,-0.8548,CN(N=O)C(N)=O
44.338394,-12.840905,0.1139,CCOC(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO
11.325187,-10.123901,-1.4648,C=CC#C
6.8814287,-79.50749,-3.2439,CC(C)CC=C
54.516197,-14.736725,0.9621,CN1C=CC=CC1=O
25.804981,8.965649,-1.8416,O=[I](=O)c1ccccc1
3.455255,-4.55365,-2.05,CNc1cccc(C)c1
1.4290534,-9.55263,-1.7696,CCc1cc(C)cc(O)c1
5.863465,84.16139,-2.7505,Cc1ccc(c(O)c1)[N+]([O-])=O
42.01707,36.729843,-1.4716,O=C1N=CNc2nccnc12
40.46506,37.811214,-2.2979,Nc1ncc2nccnc2n1
-64.31611,-18.702526,-6.5362,ClC1=C(Cl)C(Cl)(Cl)C(Cl)(Cl)C1(Cl)Cl
37.442513,45.196285,-1.5614,CN1C(=O)NC2=C(NC(=O)N2)C1=O
1.0374538,76.74525,-1.4499,NC(=S)Nc1cccc(c1)[N+]([O-])=O
-8.206785,7.531829,-3.7355,Cc1nn(c2ccccc2)c(C)c1N=O
-34.384933,31.882421,-3.4174,OC(=O)c1c2ccccc2cc3ccccc13
-31.07657,-25.803383,-5.5864,CN(C)[S](=O)(=O)N(SC(F)(Cl)Cl)c1ccc(C)cc1
-53.533276,5.8962708,-3.875,CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C
-21.81165,-8.984658,-4.2014,CC(C)O[P](=S)(OC(C)C)SCCN[S](=O)(=O)c1ccccc1
14.48281,-72.758675,-1.0407,C[Sn](C)(Cl)Cl
9.307133,-16.518469,0.2956,CCO[P](=O)(OCC)O[P](=O)(OCC)O[P](=O)(OCC)O[P](=O)(OCC)OCC
49.502396,-4.1784077,-0.9547,CCN(N=O)C(N)=O
9.301153,-27.973785,-2.0411,CCCCCCCC(C(O)=O)C(O)=O
9.391685,-27.646898,-2.92,CCCCCCCCC(C(O)=O)C(O)=O
53.243656,-48.61312,-0.5291,FCCCl
7.020089,-79.854996,-3.033,CCCC(C)=C
6.1958675,-79.4428,-3.537,CC(C)=CC=C(C)C
59.167202,-13.698608,1.1423,O=CC1CO1
-10.690558,7.06105,-2.4639,COc1ccccc1Cl
46.015556,-26.614193,-0.4884,Cc1cc(C)nc(N)n1
21.16325,-58.109524,-1.0831,C1CC[C@@H]2NCCC[C@H]2C1
-79.60197,-4.1749644,-4.6347,C1Cc2ccccc2c3ccccc13
-31.053839,-6.3245506,-1.5883,O=C(NNC(=O)c1ccccc1)c2ccccc2
24.644316,-43.411613,0.4063,CCCO[P](=O)(OCC)OCC
-8.930747,-54.173477,-0.5932,CCCC[P](=O)(CCCC)CCCC
10.444456,-18.546474,-1.3297,CCOC(=O)CCCC(=O)OCC
71.440994,11.583486,0.1255,[Ca++].[O-][S](=O)(=O)C[S]([O-])(=O)=O
43.39782,-36.808216,-0.1793,OCCCC=C
57.220253,-31.224861,0.7899,CC(O)CCOCCC(C)O
15.0482025,-30.037828,-3.1112,OC(=O)CCCCCCCCCCCCC(O)=O
18.481405,-67.042694,-0.0651,CC(C)C1OCCO1
28.06462,23.844904,-0.402,CSc1ncccn1
30.637758,-54.073505,0.759,CC1CC(OC(C)O1)OC(C)=O
38.561558,32.25784,-0.7276,CN1C(=O)N(C)c2nc(C)[nH]c2C1=O
42.170456,29.714924,-1.4493,CN1C(=O)N(C)c2nc(C)n(C)c2C1=O
10.275254,3.8406243,-1.8586,CCOC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O
1.9795369,59.945927,-2.9284,COCCCNc1nc(NC(C)C)nc(SC)n1
2.4965925,59.835587,-3.4792,COCCCNc1nc(NCCCOC)nc(SC)n1
-37.43996,30.732069,-3.6036,OC1N=C(c2ccccc2Cl)c3cc(Cl)ccc3NC1=O
-22.340145,-62.818947,-4.4584,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CCC4=O)[C@@H]3CC=C2C1
-43.905037,7.6241884,-3.2676,CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3
-16.250381,-25.260702,-1.7541,CCO[P](=O)(OCC)C(Cl)(Cl)Cl
35.588326,-11.28028,-1.2449,CC(=O)OC(OC(C)=O)C=C
61.69861,-29.193003,0.6755,CC(=O)NCCNC(C)=O
5.189344,-3.7408617,-1.9295,OCc1ccc(Br)cc1
5.1950574,-3.7830312,-1.7561,OCc1ccc(Cl)cc1
0.32294834,59.715343,-1.4838,CCOc1nc(OCC)nc(OCC)n1
-69.6203,4.616867,-7.1031,[O-][N+](=O)c1ccc2c3ccccc3c4cccc1c24
5.512862,45.96393,-1.768,CN(C)[C@H]1[C@@H]2[C@@H](O)[C@@H]3C(=C)c4cccc(O)c4C(=C3C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O)O
13.235899,-15.726228,-1.1356,COCCNC(=O)CS[P](=S)(OC)OC
6.318371,-18.85778,-1.8438,CCSCCS[P](=O)(OC)OC
48.140408,3.8575256,-1.5265,CC(C(O)=O)C(C)(C)CCC(O)=O
54.478477,-8.0225115,0.8101,OCNC(=O)C=C
2.8789313,-50.769997,-0.6222,CCCC(=O)NCCNC(=O)CCC
-10.384257,-55.587093,-3.5322,CCCCCC(=O)CCCCC
33.160496,-82.096245,-2.0268,CCCCO[N+]([O-])=O
13.395028,-74.953896,-2.1675,CCC#CCC
27.434,-53.871414,0.9995,O=NN1CCCC1
25.7854,-54.34549,-1.0006,O=NN1CCCCCC1
-27.612097,44.11957,-2.6422,Oc1c(Cl)ccc(Cl)c1Cl
21.608206,-58.061806,0.6329,O=C1CCCCCCCN1
22.382435,13.176234,-1.5208,O=[S]1(=O)NCc2ccccc12
8.905109,-4.365263,-1.5224,CN(Cc1ccccc1)N=O
-42.484516,36.82331,-1.6533,BrC1=CC(=O)Oc2ccccc12
-31.994701,53.23248,-5.2605,COc1cc(Cl)c(Cl)c(Cl)c1Cl
16.26371,9.5831175,-2.1414,Cc1ccc(OCC(O)=O)cc1
-23.675793,51.947155,-5.2394,COc1c(Cl)c(Cl)c(Cl)c(Cl)c1OC
-16.938456,-23.738564,-2.5941,CCO[P](=O)(OCC)N=C1SCCS1
-16.87249,-23.785814,-3.6744,CCO[P](=O)(OCC)N=C1SCC(C)S1
-28.899725,-65.1788,-5.2721,CC(=O)C1(C)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC12C
91.027985,-12.247956,-0.6813,C[P](O)(O)=O
68.59588,-34.94561,1.0597,CC(C)N(C)C
35.109833,-83.4115,-1.7111,CCOC(=O)CO[N+]([O-])=O
25.633228,-40.481884,-0.2435,CCOC(=O)CNC(=O)OCC
40.575256,-14.431981,0.8856,CC(O)COC(=O)C=C
74.14215,0.83134764,-0.3463,NC(=O)NCO
32.29742,-82.16746,-2.568,CCCCCO[N+]([O-])=O
61.520256,-40.651188,0.0723,CC1CCC(C)O1
84.34984,0.7456941,0.9621,Cc1cc[n+]([O-])cc1
1.6929022,56.57559,-2.4135,CCNc1nc(N)nc(Cl)n1
20.448893,-58.388966,-1.8862,O=C1CCCCCCCCCN1
1.1266309,59.109303,-2.5656,CNc1nc(NC(C)C)nc(SC)n1
28.757462,31.549326,-1.8069,CCCCn1cnc2N(C)C(=O)N(C)C(=O)c12
-42.86151,36.443844,-4.6084,O=C1OC(=Nc2ccccc12)c3ccccc3
-65.119095,-18.345583,-6.2893,ClC1C2OC2C3C1C4(Cl)C(=C(Cl)C3(Cl)C4(Cl)Cl)Cl
12.866082,32.481506,-3.0709,CN(C)[P](=O)(N(C)C)n1nc(nc1N)c2ccccc2
-1.6172332,88.516136,-2.3922,OC(=O)CNc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O
-3.410425,32.482334,-3.8945,CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1
80.0898,-20.266033,1.0354,C[Si](C)(O)O
14.759137,-40.271957,-4.7672,CCCC[Sn++]CCCC.CC([O-])=O.CC([O-])=O
72.85386,-3.2876625,-1.2069,OC(=O)CNC[P](O)(O)=O
22.537815,15.042839,-0.7552,S=C1NNC(=S)S1
-89.15454,-16.038288,-2.6958,Fc1ccccc1Br
-3.058178,10.647158,-1.9616,Oc1cnn(c1)c2ccccc2
-57.152588,-47.60387,-5.5959,CCCCCCCc1ccccc1
