smiles,atom_type,atom_idx,original_prediction,modified_prediction,importance
CC(=C)C(=O)OCCOc1ccc(cc1)C(C)(C)c2ccc(OCCOC(=O)C(C)=C)cc2,Carbon,17,-6.022701263427734,-6.158901214599609,0.136199951171875
CC(=C)C(=O)OCCOc1ccc(cc1)C(C)(C)c2ccc(OCCOC(=O)C(C)=C)cc2,Carbon,18,-6.022701263427734,-6.269973278045654,0.24727201461791992
CC(=C)C(=O)OCCOc1ccc(cc1)C(C)(C)c2ccc(OCCOC(=O)C(C)=C)cc2,Carbon,19,-6.022701263427734,-6.224691867828369,0.20199060440063477
CC(=C)C(=O)OCCOc1ccc(cc1)C(C)(C)c2ccc(OCCOC(=O)C(C)=C)cc2,Carbon,20,-6.022701263427734,-6.229957103729248,0.20725584030151367
CC(=C)C(=O)OCCOc1ccc(cc1)C(C)(C)c2ccc(OCCOC(=O)C(C)=C)cc2,Carbon,21,-6.022701263427734,-6.182537078857422,0.1598358154296875
CC(=C)C(=O)OCCOc1ccc(cc1)C(C)(C)c2ccc(OCCOC(=O)C(C)=C)cc2,Carbon,23,-6.022701263427734,-5.866582870483398,0.15611839294433594
CC(=C)C(=O)OCCOc1ccc(cc1)C(C)(C)c2ccc(OCCOC(=O)C(C)=C)cc2,Carbon,24,-6.022701263427734,-5.717094898223877,0.3056063652038574
CC(=C)C(=O)OCCOc1ccc(cc1)C(C)(C)c2ccc(OCCOC(=O)C(C)=C)cc2,Carbon,26,-6.022701263427734,-6.25951623916626,0.2368149757385254
CC(=C)C(=O)OCCOc1ccc(cc1)C(C)(C)c2ccc(OCCOC(=O)C(C)=C)cc2,Carbon,28,-6.022701263427734,-5.787586212158203,0.23511505126953125
CC(=C)C(=O)OCCOc1ccc(cc1)C(C)(C)c2ccc(OCCOC(=O)C(C)=C)cc2,Carbon,29,-6.022701263427734,-6.439078330993652,0.41637706756591797
CC(=C)C(=O)OCCOc1ccc(cc1)C(C)(C)c2ccc(OCCOC(=O)C(C)=C)cc2,Carbon,30,-6.022701263427734,-5.73568868637085,0.28701257705688477
CC(=C)C(=O)OCCOc1ccc(cc1)C(C)(C)c2ccc(OCCOC(=O)C(C)=C)cc2,Carbon,31,-6.022701263427734,-6.229957103729248,0.20725584030151367
CC(=C)C(=O)OCCOc1ccc(cc1)C(C)(C)c2ccc(OCCOC(=O)C(C)=C)cc2,Carbon,32,-6.022701263427734,-6.224691867828369,0.20199060440063477
CC(=C)C(=O)OCCOc1ccc(cc1)C(C)(C)c2ccc(OCCOC(=O)C(C)=C)cc2,Oxygen,4,-6.022701263427734,-6.418374538421631,0.3956732749938965
CC(=C)C(=O)OCCOc1ccc(cc1)C(C)(C)c2ccc(OCCOC(=O)C(C)=C)cc2,Oxygen,5,-6.022701263427734,-5.731423854827881,0.2912774085998535
CC(=C)C(=O)OCCOc1ccc(cc1)C(C)(C)c2ccc(OCCOC(=O)C(C)=C)cc2,Oxygen,8,-6.022701263427734,-5.736479759216309,0.2862215042114258
CC(=C)C(=O)OCCOc1ccc(cc1)C(C)(C)c2ccc(OCCOC(=O)C(C)=C)cc2,Oxygen,22,-6.022701263427734,-5.736479759216309,0.2862215042114258
CC(=C)C(=O)OCCOc1ccc(cc1)C(C)(C)c2ccc(OCCOC(=O)C(C)=C)cc2,Oxygen,25,-6.022701263427734,-5.731423854827881,0.2912774085998535
CC(=C)C(=O)OCCOc1ccc(cc1)C(C)(C)c2ccc(OCCOC(=O)C(C)=C)cc2,Oxygen,27,-6.022701263427734,-6.418374538421631,0.3956732749938965
Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,Carbon,1,-7.978501796722412,-7.946296691894531,0.03220510482788086
Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,Carbon,2,-7.978501796722412,-8.632669448852539,0.654167652130127
Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,Carbon,3,-7.978501796722412,-9.010013580322266,1.0315117835998535
Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,Carbon,4,-7.978501796722412,-8.552494049072266,0.5739922523498535
Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,Carbon,5,-7.978501796722412,-7.912378311157227,0.06612348556518555
Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,Carbon,6,-7.978501796722412,-7.798646450042725,0.1798553466796875
Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,Carbon,8,-7.978501796722412,-7.565432071685791,0.4130697250366211
Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,Carbon,9,-7.978501796722412,-7.780649662017822,0.19785213470458984
Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,Carbon,11,-7.978501796722412,-7.996033668518066,0.017531871795654297
Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,Carbon,13,-7.978501796722412,-8.11944580078125,0.1409440040588379
Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,Carbon,14,-7.978501796722412,-7.996033668518066,0.017531871795654297
Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,Carbon,16,-7.978501796722412,-7.780649662017822,0.19785213470458984
Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,Chlorine,0,-7.978501796722412,-8.12619686126709,0.14769506454467773
Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,Chlorine,7,-7.978501796722412,-7.956564426422119,0.02193737030029297
Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,Chlorine,10,-7.978501796722412,-7.871891498565674,0.10661029815673828
Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,Chlorine,12,-7.978501796722412,-8.157279014587402,0.17877721786499023
Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,Chlorine,15,-7.978501796722412,-8.157279014587402,0.17877721786499023
Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,Chlorine,17,-7.978501796722412,-7.871891498565674,0.10661029815673828
O=C1Oc2ccccc2C=C1,Carbon,1,-2.2216978073120117,-3.887342929840088,1.6656451225280762
O=C1Oc2ccccc2C=C1,Carbon,3,-2.2216978073120117,-2.6490516662597656,0.4273538589477539
O=C1Oc2ccccc2C=C1,Carbon,4,-2.2216978073120117,-2.8047280311584473,0.5830302238464355
O=C1Oc2ccccc2C=C1,Carbon,5,-2.2216978073120117,-2.9131016731262207,0.691403865814209
O=C1Oc2ccccc2C=C1,Carbon,6,-2.2216978073120117,-2.9468235969543457,0.725125789642334
O=C1Oc2ccccc2C=C1,Carbon,7,-2.2216978073120117,-2.7434544563293457,0.521756649017334
O=C1Oc2ccccc2C=C1,Carbon,8,-2.2216978073120117,-2.5500621795654297,0.32836437225341797
O=C1Oc2ccccc2C=C1,Carbon,9,-2.2216978073120117,-2.9970011711120605,0.7753033638000488
O=C1Oc2ccccc2C=C1,Carbon,10,-2.2216978073120117,-3.4749913215637207,1.253293514251709
O=C1Oc2ccccc2C=C1,Oxygen,0,-2.2216978073120117,-4.212423324584961,1.9907255172729492
CCCCNCCCC,Carbon,0,-1.5187909603118896,-1.871541142463684,0.35275018215179443
CCCCNCCCC,Carbon,1,-1.5187909603118896,-1.5297058820724487,0.010914921760559082
CCCCNCCCC,Carbon,2,-1.5187909603118896,-1.893820881843567,0.37502992153167725
CCCCNCCCC,Carbon,3,-1.5187909603118896,-2.65620756149292,1.1374166011810303
CCCCNCCCC,Carbon,5,-1.5187909603118896,-2.65620756149292,1.1374166011810303
CCCCNCCCC,Carbon,6,-1.5187909603118896,-1.893820881843567,0.37502992153167725
CCCCNCCCC,Carbon,7,-1.5187909603118896,-1.5297058820724487,0.010914921760559082
CCCCNCCCC,Carbon,8,-1.5187909603118896,-1.871541142463684,0.35275018215179443
CCCCNCCCC,Nitrogen,4,-1.5187909603118896,-3.931649684906006,2.412858724594116
C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(O)=O,Carbon,0,-3.346193313598633,-4.5400471687316895,1.1938538551330566
C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(O)=O,Carbon,1,-3.346193313598633,-3.766549587249756,0.42035627365112305
C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(O)=O,Carbon,3,-3.346193313598633,-3.6040849685668945,0.2578916549682617
C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(O)=O,Carbon,4,-3.346193313598633,-3.5937466621398926,0.24755334854125977
C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(O)=O,Carbon,5,-3.346193313598633,-3.6006994247436523,0.25450611114501953
C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(O)=O,Carbon,7,-3.346193313598633,-3.6128621101379395,0.26666879653930664
C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(O)=O,Carbon,9,-3.346193313598633,-3.616100788116455,0.26990747451782227
C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(O)=O,Carbon,10,-3.346193313598633,-3.579383373260498,0.23319005966186523
C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(O)=O,Carbon,12,-3.346193313598633,-4.071044921875,0.7248516082763672
C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(O)=O,Oxygen,2,-3.346193313598633,-3.514871120452881,0.16867780685424805
C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(O)=O,Oxygen,13,-3.346193313598633,-5.512942790985107,2.1667494773864746
C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(O)=O,Oxygen,14,-3.346193313598633,-4.653751373291016,1.3075580596923828
C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(O)=O,Chlorine,6,-3.346193313598633,-3.763925075531006,0.41773176193237305
C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(O)=O,Chlorine,8,-3.346193313598633,-3.774494171142578,0.4283008575439453
C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(O)=O,Chlorine,11,-3.346193313598633,-3.7630486488342285,0.4168553352355957
OC(C(O)=O)c1ccccc1,Carbon,1,-0.7940675020217896,-1.5784566402435303,0.7843891382217407
OC(C(O)=O)c1ccccc1,Carbon,2,-0.7940675020217896,-1.7754026651382446,0.9813351631164551
OC(C(O)=O)c1ccccc1,Carbon,5,-0.7940675020217896,-1.1210073232650757,0.32693982124328613
OC(C(O)=O)c1ccccc1,Carbon,6,-0.7940675020217896,-1.308311939239502,0.5142444372177124
OC(C(O)=O)c1ccccc1,Carbon,7,-0.7940675020217896,-1.6420693397521973,0.8480018377304077
OC(C(O)=O)c1ccccc1,Carbon,8,-0.7940675020217896,-1.5833016633987427,0.7892341613769531
OC(C(O)=O)c1ccccc1,Carbon,9,-0.7940675020217896,-1.6420693397521973,0.8480018377304077
OC(C(O)=O)c1ccccc1,Carbon,10,-0.7940675020217896,-1.3083118200302124,0.5142443180084229
OC(C(O)=O)c1ccccc1,Oxygen,0,-0.7940675020217896,-2.2550148963928223,1.4609473943710327
OC(C(O)=O)c1ccccc1,Oxygen,3,-0.7940675020217896,-1.9048200845718384,1.1107525825500488
OC(C(O)=O)c1ccccc1,Oxygen,4,-0.7940675020217896,-1.687949538230896,0.8938820362091064
CCC(C)(C)OOC1(CCCCC1)OOC(C)(C)CC,Carbon,0,-5.778223991394043,-6.155052185058594,0.3768281936645508
CCC(C)(C)OOC1(CCCCC1)OOC(C)(C)CC,Carbon,1,-5.778223991394043,-6.07377290725708,0.2955489158630371
CCC(C)(C)OOC1(CCCCC1)OOC(C)(C)CC,Carbon,2,-5.778223991394043,-6.157292366027832,0.37906837463378906
CCC(C)(C)OOC1(CCCCC1)OOC(C)(C)CC,Carbon,3,-5.778223991394043,-6.25369930267334,0.4754753112792969
CCC(C)(C)OOC1(CCCCC1)OOC(C)(C)CC,Carbon,4,-5.778223991394043,-6.25369930267334,0.4754753112792969
CCC(C)(C)OOC1(CCCCC1)OOC(C)(C)CC,Carbon,7,-5.778223991394043,-5.822958469390869,0.04473447799682617
CCC(C)(C)OOC1(CCCCC1)OOC(C)(C)CC,Carbon,8,-5.778223991394043,-5.543935298919678,0.23428869247436523
CCC(C)(C)OOC1(CCCCC1)OOC(C)(C)CC,Carbon,9,-5.778223991394043,-5.660603046417236,0.11762094497680664
CCC(C)(C)OOC1(CCCCC1)OOC(C)(C)CC,Carbon,10,-5.778223991394043,-5.62428092956543,0.15394306182861328
CCC(C)(C)OOC1(CCCCC1)OOC(C)(C)CC,Carbon,11,-5.778223991394043,-5.660603046417236,0.11762094497680664
CCC(C)(C)OOC1(CCCCC1)OOC(C)(C)CC,Carbon,12,-5.778223991394043,-5.543935298919678,0.23428869247436523
CCC(C)(C)OOC1(CCCCC1)OOC(C)(C)CC,Carbon,15,-5.778223991394043,-6.157292366027832,0.37906837463378906
CCC(C)(C)OOC1(CCCCC1)OOC(C)(C)CC,Carbon,16,-5.778223991394043,-6.25369930267334,0.4754753112792969
CCC(C)(C)OOC1(CCCCC1)OOC(C)(C)CC,Carbon,17,-5.778223991394043,-6.25369930267334,0.4754753112792969
CCC(C)(C)OOC1(CCCCC1)OOC(C)(C)CC,Carbon,18,-5.778223991394043,-6.07377290725708,0.2955489158630371
CCC(C)(C)OOC1(CCCCC1)OOC(C)(C)CC,Carbon,19,-5.778223991394043,-6.155052185058594,0.3768281936645508
CCC(C)(C)OOC1(CCCCC1)OOC(C)(C)CC,Oxygen,5,-5.778223991394043,-5.687962055206299,0.09026193618774414
CCC(C)(C)OOC1(CCCCC1)OOC(C)(C)CC,Oxygen,6,-5.778223991394043,-5.222558498382568,0.5556654930114746
CCC(C)(C)OOC1(CCCCC1)OOC(C)(C)CC,Oxygen,13,-5.778223991394043,-5.222558498382568,0.5556654930114746
CCC(C)(C)OOC1(CCCCC1)OOC(C)(C)CC,Oxygen,14,-5.778223991394043,-5.687962055206299,0.09026193618774414
O=C(OCC)c(ccc(N)c1)c1,Carbon,1,-2.0779876708984375,-3.1060290336608887,1.0280413627624512
O=C(OCC)c(ccc(N)c1)c1,Carbon,3,-2.0779876708984375,-3.4194116592407227,1.3414239883422852
O=C(OCC)c(ccc(N)c1)c1,Carbon,4,-2.0779876708984375,-3.553225517272949,1.4752378463745117
O=C(OCC)c(ccc(N)c1)c1,Carbon,5,-2.0779876708984375,-3.002657413482666,0.9246697425842285
O=C(OCC)c(ccc(N)c1)c1,Carbon,6,-2.0779876708984375,-2.986804485321045,0.9088168144226074
O=C(OCC)c(ccc(N)c1)c1,Carbon,7,-2.0779876708984375,-3.219082832336426,1.1410951614379883
O=C(OCC)c(ccc(N)c1)c1,Carbon,8,-2.0779876708984375,-3.3490095138549805,1.271021842956543
O=C(OCC)c(ccc(N)c1)c1,Carbon,10,-2.0779876708984375,-3.219082832336426,1.1410951614379883
O=C(OCC)c(ccc(N)c1)c1,Carbon,11,-2.0779876708984375,-2.986804485321045,0.9088168144226074
O=C(OCC)c(ccc(N)c1)c1,Nitrogen,9,-2.0779876708984375,-4.468506336212158,2.3905186653137207
O=C(OCC)c(ccc(N)c1)c1,Oxygen,0,-2.0779876708984375,-3.144467830657959,1.0664801597595215
O=C(OCC)c(ccc(N)c1)c1,Oxygen,2,-2.0779876708984375,-2.27972412109375,0.2017364501953125
[O--].[O--].[Pt+4],Oxygen,0,-8.050806045532227,-7.722041606903076,0.3287644386291504
[O--].[O--].[Pt+4],Oxygen,1,-8.050806045532227,-7.722041606903076,0.3287644386291504
CCC(C)(O)C#C,Carbon,0,-0.30756521224975586,-0.8042072057723999,0.49664199352264404
CCC(C)(O)C#C,Carbon,1,-0.30756521224975586,-0.6989057064056396,0.3913404941558838
CCC(C)(O)C#C,Carbon,2,-0.30756521224975586,-0.845302939414978,0.5377377271652222
CCC(C)(O)C#C,Carbon,3,-0.30756521224975586,-1.2247655391693115,0.9172003269195557
CCC(C)(O)C#C,Carbon,5,-0.30756521224975586,-0.6403082609176636,0.3327430486679077
CCC(C)(O)C#C,Carbon,6,-0.30756521224975586,-1.0833317041397095,0.7757664918899536
CCC(C)(O)C#C,Oxygen,4,-0.30756521224975586,-2.670102119445801,2.362536907196045
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,Carbon,0,-6.331711292266846,-6.599315166473389,0.26760387420654297
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,Carbon,1,-6.331711292266846,-6.284214496612549,0.047496795654296875
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,Carbon,2,-6.331711292266846,-6.220278263092041,0.11143302917480469
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,Carbon,3,-6.331711292266846,-6.053389072418213,0.2783222198486328
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,Carbon,5,-6.331711292266846,-6.534531116485596,0.20281982421875
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,Carbon,7,-6.331711292266846,-6.048532009124756,0.28317928314208984
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,Carbon,8,-6.331711292266846,-6.048532009124756,0.28317928314208984
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,Carbon,9,-6.331711292266846,-6.534531116485596,0.20281982421875
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,Carbon,12,-6.331711292266846,-6.053389549255371,0.2783217430114746
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,Carbon,13,-6.331711292266846,-6.220278263092041,0.11143302917480469
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,Carbon,14,-6.331711292266846,-6.284214496612549,0.047496795654296875
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,Carbon,15,-6.331711292266846,-6.5993146896362305,0.26760339736938477
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,Carbon,16,-6.331711292266846,-5.914056301116943,0.41765499114990234
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,Carbon,18,-6.331711292266846,-5.935974597930908,0.3957366943359375
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,Carbon,19,-6.331711292266846,-5.935974597930908,0.3957366943359375
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,Carbon,21,-6.331711292266846,-5.914056777954102,0.41765451431274414
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,Carbon,23,-6.331711292266846,-5.952378749847412,0.3793325424194336
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,Oxygen,4,-6.331711292266846,-6.078113555908203,0.2535977363586426
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,Oxygen,6,-6.331711292266846,-6.682949542999268,0.3512382507324219
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,Oxygen,10,-6.331711292266846,-6.682949542999268,0.3512382507324219
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,Oxygen,11,-6.331711292266846,-6.078113555908203,0.2535977363586426
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,Chlorine,17,-6.331711292266846,-6.303788661956787,0.027922630310058594
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,Chlorine,20,-6.331711292266846,-6.262280464172363,0.06943082809448242
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,Chlorine,22,-6.331711292266846,-6.303788661956787,0.027922630310058594
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,Chlorine,24,-6.331711292266846,-6.396939754486084,0.06522846221923828
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,Chlorine,25,-6.331711292266846,-6.396939754486084,0.06522846221923828
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,Chlorine,26,-6.331711292266846,-6.262280464172363,0.06943082809448242
CCC(C)C(C)C,Carbon,0,-3.1144871711730957,-3.909548759460449,0.7950615882873535
CCC(C)C(C)C,Carbon,1,-3.1144871711730957,-2.9352126121520996,0.1792745590209961
CCC(C)C(C)C,Carbon,2,-3.1144871711730957,-2.886369228363037,0.2281179428100586
CCC(C)C(C)C,Carbon,3,-3.1144871711730957,-3.8615188598632812,0.7470316886901855
CCC(C)C(C)C,Carbon,4,-3.1144871711730957,-3.2854719161987305,0.17098474502563477
CCC(C)C(C)C,Carbon,5,-3.1144871711730957,-3.3576407432556152,0.24315357208251953
CCC(C)C(C)C,Carbon,6,-3.1144871711730957,-3.3576407432556152,0.24315357208251953
CC(Cl)C(Cl)(Cl)C(O)O,Carbon,0,-1.2738902568817139,-2.5658369064331055,1.2919466495513916
CC(Cl)C(Cl)(Cl)C(O)O,Carbon,1,-1.2738902568817139,-2.533616065979004,1.25972580909729
CC(Cl)C(Cl)(Cl)C(O)O,Carbon,3,-1.2738902568817139,-2.2050070762634277,0.9311168193817139
CC(Cl)C(Cl)(Cl)C(O)O,Carbon,6,-1.2738902568817139,-2.3822059631347656,1.1083157062530518
CC(Cl)C(Cl)(Cl)C(O)O,Oxygen,7,-1.2738902568817139,-3.3501076698303223,2.0762174129486084
CC(Cl)C(Cl)(Cl)C(O)O,Oxygen,8,-1.2738902568817139,-3.3501076698303223,2.0762174129486084
CC(Cl)C(Cl)(Cl)C(O)O,Chlorine,2,-1.2738902568817139,-2.1691946983337402,0.8953044414520264
CC(Cl)C(Cl)(Cl)C(O)O,Chlorine,4,-1.2738902568817139,-2.3083581924438477,1.0344679355621338
CC(Cl)C(Cl)(Cl)C(O)O,Chlorine,5,-1.2738902568817139,-2.3083581924438477,1.0344679355621338
O\N=C/1CCCC=C1,Carbon,2,-1.7786535024642944,-2.3320446014404297,0.5533910989761353
O\N=C/1CCCC=C1,Carbon,3,-1.7786535024642944,-1.6733392477035522,0.10531425476074219
O\N=C/1CCCC=C1,Carbon,4,-1.7786535024642944,-1.0442005395889282,0.7344529628753662
O\N=C/1CCCC=C1,Carbon,5,-1.7786535024642944,-1.8634885549545288,0.08483505249023438
O\N=C/1CCCC=C1,Carbon,6,-1.7786535024642944,-2.326998710632324,0.5483452081680298
O\N=C/1CCCC=C1,Carbon,7,-1.7786535024642944,-2.65480375289917,0.8761502504348755
O\N=C/1CCCC=C1,Nitrogen,1,-1.7786535024642944,-4.172477722167969,2.3938242197036743
O\N=C/1CCCC=C1,Oxygen,0,-1.7786535024642944,-3.6383767127990723,1.8597232103347778
OCC(CBr)(CBr)CBr,Carbon,1,-3.2880921363830566,-5.558871746063232,2.270779609680176
OCC(CBr)(CBr)CBr,Carbon,2,-3.2880921363830566,-3.4035534858703613,0.11546134948730469
OCC(CBr)(CBr)CBr,Carbon,3,-3.2880921363830566,-3.377920150756836,0.0898280143737793
OCC(CBr)(CBr)CBr,Carbon,5,-3.2880921363830566,-3.377920150756836,0.0898280143737793
OCC(CBr)(CBr)CBr,Carbon,7,-3.2880921363830566,-3.377920150756836,0.0898280143737793
OCC(CBr)(CBr)CBr,Oxygen,0,-3.2880921363830566,-6.5854082107543945,3.297316074371338
OCC(CBr)(CBr)CBr,Bromine,4,-3.2880921363830566,-3.587939739227295,0.2998476028442383
OCC(CBr)(CBr)CBr,Bromine,6,-3.2880921363830566,-3.587939739227295,0.2998476028442383
OCC(CBr)(CBr)CBr,Bromine,8,-3.2880921363830566,-3.587939739227295,0.2998476028442383
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Carbon,1,-2.7371625900268555,-3.661684989929199,0.9245223999023438
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Carbon,3,-2.7371625900268555,-3.0668177604675293,0.32965517044067383
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Carbon,4,-2.7371625900268555,-3.1286206245422363,0.39145803451538086
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Carbon,5,-2.7371625900268555,-3.1734814643859863,0.43631887435913086
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Carbon,6,-2.7371625900268555,-3.1813278198242188,0.4441652297973633
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Carbon,7,-2.7371625900268555,-3.055177688598633,0.31801509857177734
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Carbon,8,-2.7371625900268555,-2.9002013206481934,0.1630387306213379
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Carbon,9,-2.7371625900268555,-2.773930072784424,0.03676748275756836
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Carbon,10,-2.7371625900268555,-2.982846260070801,0.2456836700439453
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Carbon,11,-2.7371625900268555,-3.8653955459594727,1.1282329559326172
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Carbon,12,-2.7371625900268555,-4.366785526275635,1.6296229362487793
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Carbon,14,-2.7371625900268555,-4.781085968017578,2.0439233779907227
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Carbon,15,-2.7371625900268555,-3.8124938011169434,1.075331211090088
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Carbon,16,-2.7371625900268555,-3.4127249717712402,0.6755623817443848
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Carbon,17,-2.7371625900268555,-2.990468978881836,0.25330638885498047
